profile_id,text,voice,fact_order,n_facts,n_checkable,n_missing,missing,leaks,n_words,ok
P00225,"He is a 52-year-old Black / African American male who lives in a household of 4 people in a small town in the northeast of the United States. He has some college or an Associate's degree, has no religion, and describes his social class as working class. He earns a household income of $56,000 to $99,999. His political views are slightly liberal and he is politically other party. He has only some confidence in the scientific community.",third_person,gender|education|ideology|social_class|age|urbanicity|party|region|income|religion|religiosity|race|household_size|trust_science_prior,14,9,0,,,77,True
P00226,"You are an 85-year-old White/Caucasian male living in a two-person household in the suburbs of a mid-sized US city in the South. You have some college or an Associate's degree and a household income of $100,000 to $167,999. You describe yourself as middle class, a strong Democrat with moderate, middle of the road political views, and a born-again or evangelical Protestant. You have a great deal of confidence in the scientific community.",second_person,age|social_class|household_size|ideology|born_again|party|gender|urbanicity|region|income|race|trust_science_prior|religion|education,14,12,0,,,72,True
P00227,"She is an 82-year-old White female who lives in a two-person household in the suburbs of a very large US city in the Midwest of the United States. She has a high school diploma or GED and describes her social class as middle class. Her household income is $56,000 to $99,999. She is a somewhat strongly religious Protestant who describes herself as born-again or evangelical. She is slightly conservative and belongs to another party.",third_person,region|age|ideology|race|household_size|born_again|gender|social_class|party|education|religiosity|religion|urbanicity|income,14,10,0,,,74,True
P00228,"He is a 47-year-old male of other ethnicity who lives in a rural area in the west of the United States. He is a Catholic with a high school diploma / GED who describes his social class as working class. He has a household income of $56,000 to $99,999 and lives in a household of 4 people. His political views are moderate and middle of the road, and he is politically independent. He has only some confidence in the scientific community.",third_person,trust_science_prior|religion|region|party|income|ideology|education|gender|urbanicity|household_size|age|race|social_class,13,10,0,,,81,True
P00229,"You are a 61-year-old White female living in a mid-sized US city in the Midwest. You live in a household of 2 people and have a household income of less than $30,000. Your highest education is less than high school, and you describe your social class as working class. You have no religion and are politically independent with moderate, middle of the road views.",second_person,urbanicity|social_class|race|education|gender|party|household_size|ideology|income|age|religion|region,12,9,0,,,64,True
P00230,"You are a 39-year-old Hispanic / Latino male living in a mid-sized US city in the west of the United States. You have some college or an Associate's degree and a household income of $56,000 to $99,999. You are a strong Catholic and live in a household of 5 people. You describe yourself as working class. Politically, you are moderate, middle of the road, and not a very strong Democrat.",second_person,party|gender|race|education|religion|urbanicity|income|region|age|ideology|religiosity|household_size|social_class,13,10,0,,,70,True
P00231,"You are a 41-year-old male of other ethnicity living in a household of 7 people. You live in the suburbs of a very large US city in the south of the United States. You have some college or an Associate's degree, have no religion, and describe your social class as working class. Your household income is $56,000 to $99,999. You are an independent with moderate, middle of the road political views.",second_person,urbanicity|religion|gender|social_class|party|education|race|age|religiosity|region|household_size|income|ideology,13,8,0,,,71,True
P00232,"You are a 39-year-old White female living in a small town in the Midwest of the United States. You have a Bachelor's degree, no religion, and live in a household of 2 people with an income of $56,000 to $99,999. Your political views are moderate and middle of the road, and you are politically independent. You describe your social class as working class.",second_person,urbanicity|party|income|education|race|age|ideology|gender|household_size|region|social_class|religion,12,9,0,,,63,True
P00233,"He is a 64-year-old Hispanic / Latino male. He is upper class and lives in a household of 2 people in a mid-sized US city in the Midwest. He has a Bachelor's degree and a household income of $168,000 or more. He is a not very strong Catholic and his religion is not very strong. He is a moderate, middle of the road politician and is not very strong republican.",third_person,social_class|gender|religion|education|party|urbanicity|income|age|race|religiosity|household_size|ideology|region,13,10,0,,,70,True
P00234,"You are a 23-year-old White female living in a two-person household in a mid-sized city in the South of the United States. You are lower class with a household income of less than $30,000 and a high school diploma or GED. You are an independent with moderate, middle of the road political views. You are a somewhat strongly religious Protestant who describes yourself as born-again or evangelical.",second_person,social_class|born_again|income|urbanicity|religion|age|gender|party|household_size|education|race|region|ideology|religiosity,14,11,0,,,67,True
P00235,"He is a 67-year-old White / Caucasian male who lives in a two-person household in a rural area of the South of the United States. He has a Bachelor's degree, a household income of $168,000 or more, and describes himself as middle class. He is a Protestant who describes himself as born-again or evangelical. He has a great deal of confidence in the scientific community. His political views are extremely conservative, though he is not very strong republican.",third_person,trust_science_prior|income|gender|urbanicity|region|ideology|age|household_size|education|party|born_again|religion|race|social_class,14,12,0,,,78,True
P00236,"You are a 26-year-old Hispanic / Latino male living in a small town in the south of the United States. You are middle class with a household income of $100,000 to $167,999 and live in a household of 2 people. You have a Bachelor's degree and are a Catholic. You are a strong republican and your political views are extremely conservative.",second_person,social_class|age|ideology|urbanicity|education|party|religion|race|gender|income|household_size|region,12,10,0,,,61,True
P00237,"You are a 24-year-old female of other ethnicity living in a small town in the south of the United States. You live in a household of 5 people and have a household income of less than $30,000. You are a moderate, middle of the road independent with no political response, and you are Muslim. You have a high school diploma or GED and describe your social class as middle class. You have hardly any confidence in the scientific community.",second_person,race|party|age|income|gender|education|social_class|trust_science_prior|household_size|region|ideology|urbanicity|religion,13,10,1,religion,,79,False
P00238,"He is a 64-year-old Asian / Asian American male who lives in the west of the United States in a household of 2 people. He has a Bachelor's degree and describes his social class as middle class with a household income of $30,000 to $55,999. He is a strong democrat with moderate, middle of the road political views. He is a not very strong catholic.",third_person,religion|social_class|income|age|party|ideology|education|gender|region|religiosity|race|household_size,12,10,0,,,65,True
P00239,"You are a 65-year-old White male living alone in a small town in the midwest of the United States. You have a Bachelor's degree, a household income of less than $30,000, and describe your social class as working class. You are a Catholic who describes themself as born-again or evangelical, and your religion is strong. You have a great deal of confidence in the scientific community. You are politically other party and your political views are extremely liberal.",second_person,gender|race|trust_science_prior|age|social_class|born_again|education|income|religiosity|party|region|religion|household_size|urbanicity|ideology,15,11,0,,,78,True
P00240,"She is a 38-year-old Black / African American female who lives in the northeast of the United States. She is an independent who is close to democrat but has conservative political views. She describes her social class as working class and has some college or an Associate's degree. She lives in a household of 5 people with an income of $168,000 or more. Her religion is protestant and is somewhat strong.",third_person,ideology|social_class|region|religiosity|religion|party|race|household_size|income|gender|age|education,12,10,0,,,71,True
P00241,"She is a 28-year-old Hispanic / Latino female who lives in a household of 8 people in the suburbs of a mid-sized US city in the south of the United States. She has less than high school education, a household income of $30,000 to $55,999, and describes herself as working class. She is a Protestant with strong religion and describes herself as born-again or evangelical. She is slightly conservative and not very strong Democrat, and she has only some confidence in the scientific community.",third_person,education|region|income|religion|urbanicity|gender|born_again|household_size|race|trust_science_prior|party|ideology|religiosity|social_class|age,15,12,0,,,84,True
P00242,"You are a 57-year-old Black female living in a small town in the south of the United States. You have a high school diploma or GED, describe your social class as working class, and have a household income of $56,000 to $99,999. You live in a household of 3 people. You have no religion, though you describe yourself as born-again or evangelical. Your political views are moderate and middle of the road, and you are not very strong democrat. You have only some confidence in the scientific community.",second_person,urbanicity|education|race|religiosity|gender|social_class|ideology|age|household_size|trust_science_prior|party|born_again|religion|region|income,15,11,0,,,88,True
P00243,"She is a 46-year-old White female living in the south of the United States. She describes herself as working class and has a high school diploma or GED. She has no religion and is conservative, though she is not very strong republican. She lives in a household of 4 people with an income of $100,000 to $167,999.",third_person,ideology|social_class|religion|education|party|race|household_size|income|region|gender|age,11,9,0,,,57,True
P00244,"You are a 61-year-old Hispanic / Latino male living in the west of the United States. You have a Bachelor's degree and live in a household of 2 people with an income of $100,000 to $167,999. You are a conservative, strong republican who is a protestant and describes yourself as born-again or evangelical. You describe your social class as working class. You have only some confidence in the scientific community.",second_person,education|household_size|race|social_class|party|region|born_again|income|ideology|age|religion|gender|trust_science_prior,13,12,0,,,70,True
P00245,"He is a 70-year-old Hispanic / Latino male who lives alone in the suburbs of a very large US city in the south of the United States. He has a high school diploma / GED, has no religion, and has a household income of less than $30,000. He is a strong democrat with moderate, middle of the road political views. He has a great deal of confidence in the scientific community and describes his social class as middle class.",third_person,religiosity|education|gender|trust_science_prior|ideology|income|religion|race|household_size|age|social_class|urbanicity|region|party,14,10,0,,,79,True
P00246,"You are a 20-year-old White male living in the suburbs of a mid-sized US city in the west of the United States. You have a high school diploma or GED, have no religion, and live in a household of 4 people with an income of $56,000 to $99,999. You describe your social class as middle class. You are a strong Democrat with liberal views and have a great deal of confidence in the scientific community.",second_person,gender|age|household_size|race|party|trust_science_prior|education|social_class|urbanicity|income|ideology|region|religion,13,10,0,,,75,True
P00247,"You are a 44-year-old White/Caucasian male living in the Midwest of the United States in a household of 4 people. You have an income of $168,000 or more and describe your social class as middle class. You have some college or an Associate's degree, and you are a born-again or evangelical Protestant. Politically, you are an independent with slightly conservative views. You have a great deal of confidence in the scientific community.",second_person,income|age|social_class|religion|ideology|party|gender|household_size|region|education|born_again|race|trust_science_prior,13,12,0,,,72,True
P00248,"She is a 62-year-old White/Caucasian female who lives in the suburbs of a very large US city in the northeast of the United States. She has a Bachelor's degree, describes her social class as working class, and lives in a household of 2 people with an income of $56,000 to $99,999. She is an independent who is close to Democrat and has liberal political views. She is Muslim/Islam, though her religion is not very strong. She has a great deal of confidence in the scientific community.",third_person,age|household_size|religion|social_class|income|trust_science_prior|education|party|gender|region|urbanicity|race|religiosity|ideology,14,11,0,,,86,True
P00249,"You are a 63-year-old Asian American male living in a small town in the northeast of the United States. You have a professional degree or Master's degree and live in a household of 2 people with a household income of $30,000 to $55,999. You describe yourself as middle class, have no religion, and have a great deal of confidence in the scientific community. Politically, you are a strong Republican and are slightly conservative.",second_person,race|ideology|party|education|religion|religiosity|region|income|social_class|urbanicity|trust_science_prior|household_size|gender|age,14,10,0,,,73,True
P00250,"He is a 20-year-old Black / African American male who lives in a two-person household in the suburbs of a mid-sized US city in the west of the United States. He has a high school diploma / GED, describes his social class as middle class, and has a household income of $30,000 to $55,999. His political views are moderate and middle of the road, and he is an independent. He practices Buddhism with somewhat strong religion and has a great deal of confidence in the scientific community.",third_person,income|party|ideology|religion|urbanicity|gender|region|trust_science_prior|household_size|race|age|religiosity|education|social_class,14,11,0,,,87,True
P00251,"You are a 50-year-old White/Caucasian female living in a household of 5 people in a small town in the west of the United States. You describe yourself as working class with a household income of $30,000 to $55,999 and have some college or an Associate's degree. You are an extremely conservative, independent person who is close to Republican. You are a strong Protestant and describe yourself as born-again or evangelical. You have only some confidence in the scientific community.",second_person,gender|ideology|religion|trust_science_prior|party|education|religiosity|age|social_class|born_again|urbanicity|income|race|household_size|region,15,12,0,,,79,True
P00252,"You are a 53-year-old White male living in a two-person household in the suburbs of a very large US city in the west of the United States. You have a Bachelor's degree and a household income of $168,000 or more. You describe your social class as upper class. You are a strong Democrat with liberal political views and have no religion.",second_person,party|race|social_class|religion|ideology|income|region|education|urbanicity|gender|religiosity|household_size|age,13,9,0,,,61,True
P00253,"She is a 26-year-old White female who lives in the suburbs of a very large US city in the northeast of the United States. She is an orthodox-christian who has a Master's degree / Professional degree and has a great deal of confidence in the scientific community. She lives in a household of 5 people with a household income of $168,000 or more. She describes her social class as middle class. Her political views are liberal, though she is politically not very strong democrat.",third_person,trust_science_prior|region|income|ideology|age|urbanicity|household_size|education|race|religion|gender|social_class|party,13,11,0,,,84,True
P00254,"You are a 33-year-old White / Caucasian male living in a small town in the south of the United States. You live in a household of 3 people with a household income of $56,000 to $99,999. You have some college or an Associate's degree, are Catholic, and describe your social class as middle class. You are an independent with moderate, middle of the road political views. You have a great deal of confidence in the scientific community.",second_person,household_size|gender|income|trust_science_prior|ideology|religion|education|age|social_class|region|urbanicity|race|party,13,11,0,,,77,True
P00255,"She is a 20-year-old White female who lives in a rural area in the south of the United States. She lives in a household of 4 people and has a household income of less than $30,000. She describes her social class as working class and her highest education is less than high school. She is a moderate, middle of the road, independent person with no political response. Her religion is Protestant, but it is not very strong, and she has only some confidence in the scientific community.",third_person,party|social_class|household_size|education|race|ideology|trust_science_prior|region|urbanicity|gender|income|religion|age|religiosity,14,11,0,,,87,True
P00256,"You are a White, 89-year-old female living in a two-person household in the suburbs of a mid-sized US city in the South. You have some college or an Associate's degree and a household income of less than $30,000. You describe yourself as middle class and identify as a strong Protestant who is born-again or evangelical. You are a strong Republican with conservative political views.",second_person,urbanicity|age|born_again|region|religion|religiosity|social_class|party|ideology|household_size|race|education|gender|income,14,11,0,,,64,True
P00257,"You are a 48-year-old White female living in a small town in the Midwest of the United States. You live in a household of 2 people with a household income of $168,000 or more. You have a high school diploma or GED and describe your social class as working class. Politically, you are moderate, middle of the road, and not a very strong Democrat. You have no religion, but you have a great deal of confidence in the scientific community.",second_person,party|trust_science_prior|education|social_class|religiosity|gender|household_size|age|religion|ideology|region|urbanicity|income|race,14,10,0,,,80,True
P00258,"You are a 63-year-old White / Caucasian male living in the suburbs of a very large US city in the midwest of the United States. You live in a household of 2 people and have a household income of $100,000 to $167,999. You describe your social class as middle class and have some college or an Associate's degree. Your religion is Protestant, though your strength of religion is not very strong. You are slightly conservative and not very strong Republican.",second_person,age|household_size|religiosity|gender|religion|ideology|race|social_class|income|education|urbanicity|region|party,13,10,0,,,80,True
P00259,"You are a 41-year-old White / Caucasian female living in a two-person household in a small town in the west of the United States. You have a Bachelor's degree, a household income of $100,000 to $167,999, and describe your social class as middle class. You are a strong Republican with conservative political views. You are a born-again or evangelical Protestant with a strong religion and a great deal of confidence in the scientific community.",second_person,gender|religion|ideology|social_class|age|trust_science_prior|religiosity|income|race|urbanicity|born_again|household_size|party|education|region,15,12,0,,,74,True
P00260,"He is a 21-year-old Hispanic / Latino male living in the south of the United States. He describes himself as working class and lives in a household of 2 people with an income of $30,000 to $55,999. An orthodox-christian who describes himself as born-again or evangelical, he has a great deal of confidence in the scientific community. He holds a high school diploma / GED and is a moderate, middle of the road independent who is close to democrat.",third_person,born_again|age|education|party|ideology|religion|social_class|household_size|income|race|gender|region|trust_science_prior,13,12,0,,,79,True
P00261,"You are a 52-year-old White male living in a rural area in the south of the United States in a household of 2 people. You have some college or an Associate's degree, a household income of $56,000 to $99,999, and describe yourself as working class. Politically, you are a moderate, middle of the road, and not very strong Republican. You have a great deal of confidence in the scientific community, and although you describe yourself as born-again or evangelical, you have no religion.",second_person,party|ideology|region|born_again|trust_science_prior|religion|urbanicity|race|gender|age|household_size|education|income|social_class,14,11,0,,,83,True
P00262,"You are a 21-year-old White female living in a mid-sized US city in the midwest of the United States. You are a Protestant and describe your social class as middle class. You have a high school diploma or GED, live in a household of 2 people, and have a household income of $168,000 or more. You are a strong Democrat with liberal political views and have a great deal of confidence in the scientific community.",second_person,religion|social_class|race|region|urbanicity|gender|trust_science_prior|ideology|household_size|income|education|party|age,13,11,0,,,75,True
P00263,"He is a 68-year-old Asian American male living in the west of the United States. He is a Protestant who lives in a household of 3 people and has an upper class social status with an income of $168,000 or more. He holds a Ph.D. and has a great deal of confidence in the scientific community. He is a strong Republican with extremely conservative political views.",third_person,social_class|trust_science_prior|gender|household_size|race|religion|age|region|education|party|ideology|income,12,11,0,,,66,True
P00264,"You are a 33-year-old Black / African American female living in one of the largest US cities in the northeast of the United States. You have a Bachelor's degree and live in a household of 5 people with an income of less than $30,000. You describe your social class as lower class and are a strong Protestant. You are extremely liberal, though you are not very strong democrat, and you have only some confidence in the scientific community.",second_person,education|race|income|social_class|trust_science_prior|region|ideology|party|religion|religiosity|age|household_size|urbanicity|gender,14,11,0,,,78,True
P00265,"She is a 25-year-old White female who lives in the suburbs of a very large US city in the south of the United States. She is a Catholic with a Bachelor's degree and lives in a household of 3 people with an income of $100,000 to $167,999. She describes herself as middle class and has slightly liberal, not very strong Democrat political views. She has a great deal of confidence in the scientific community.",third_person,education|household_size|ideology|gender|social_class|region|race|trust_science_prior|religion|age|urbanicity|party|income,13,11,0,,,74,True
P00266,"He is an 86-year-old male of other ethnicity who lives in a two-person household in the suburbs of a very large US city in the west of the United States. He is a Buddhist who describes his social class as middle class and has a household income of less than $30,000. He holds a Master's degree or Professional degree and is politically independent, though his views are slightly liberal. He has only some confidence in the scientific community.",third_person,religion|age|region|household_size|ideology|trust_science_prior|race|social_class|income|education|gender|party|urbanicity,13,10,1,religion,,78,False
P00267,"He is a 68-year-old White male who lives in a rural area in the northeast of the United States. He is a strong Democrat with slightly liberal political views and is Protestant. He has a high school diploma or GED and describes his social class as working class. He lives in a household of 2 people with an income of $30,000 to $55,999.",third_person,region|age|urbanicity|ideology|gender|race|education|social_class|religion|party|household_size|income,12,10,0,,,63,True
P00268,"She is a 59-year-old female of Other ethnicity living in the west of the United States. She is a strong democrat with extremely liberal political views. She is a strong protestant who describes herself as born-again or evangelical. She has a Bachelor's degree and describes her social class as working class. She lives in a household of 2 people with an income of $56,000 to $99,999.",third_person,born_again|age|race|ideology|gender|religion|social_class|education|household_size|region|party|religiosity|income,13,10,0,,,66,True
P00269,"You are a 59-year-old White/Caucasian female living in one of the largest US cities in the south of the United States. You live in a household of 3 people with a household income of $100,000 to $167,999. You have a Bachelor's degree, no religion, and only some confidence in the scientific community. You describe your social class as middle class. Politically, you are independent, close to republican, and hold moderate, middle of the road views.",second_person,region|income|ideology|social_class|religion|trust_science_prior|household_size|age|gender|party|urbanicity|education|race,13,10,0,,,75,True
P00270,"You are a 70-year-old White/Caucasian female living in a two-person household in a small town in the South of the United States. You are Jewish and describe your social class as working class, with a household income of less than $30,000. Your highest education is some college or an Associate's degree. You have a great deal of confidence in the scientific community. Politically, you are slightly conservative and not very strong Democrat.",second_person,religion|ideology|urbanicity|gender|social_class|trust_science_prior|race|party|income|household_size|education|region|age,13,11,0,,,72,True
P00271,"You are an 84-year-old White/Caucasian female living alone in one of the largest US cities in the Midwest. You are a strong Republican with conservative political views and describe your social class as working class. Your religion is somewhat strong, and you describe yourself as born-again or evangelical as a Protestant. You have a high school diploma or GED and a household income of less than $30,000. You have only some confidence in the scientific community.",second_person,gender|region|religion|urbanicity|race|income|household_size|ideology|education|trust_science_prior|born_again|religiosity|party|social_class|age,15,12,0,,,76,True
P00272,"She is a 46-year-old Hispanic / Latino female who lives in a two-person household in a mid-sized US city in the west of the United States. She has some college or an Associate's degree and describes her social class as working class. She has no religion and earns a household income of $56,000 to $99,999. Her political views are moderate and middle of the road, and she is politically independent. She has only some confidence in the scientific community.",third_person,party|region|race|trust_science_prior|ideology|age|social_class|education|gender|income|urbanicity|household_size|religion,13,10,0,,,79,True
P00273,"She is an 18-year-old White female living in a mid-sized US city in the west of the United States. She is a Protestant who describes herself as born-again or evangelical. She has a high school diploma or GED, lives in a household of 6 people with an income of $168,000 or more, and describes her social class as middle class. She is politically independent with moderate, middle of the road views. She has hardly any confidence in the scientific community.",third_person,age|urbanicity|party|ideology|religion|household_size|trust_science_prior|race|gender|born_again|education|income|social_class|region,14,12,0,,,80,True
P00274,"She is a 22-year-old White/Caucasian female living in a two-person household in a rural area of the South of the United States. She has a Bachelor's degree and describes herself as working class with a household income of less than $30,000. She is a liberal, independent, and close to Democrat politically. She is a Protestant who describes herself as born-again or evangelical, though her strength of religion is not very strong.",third_person,born_again|religiosity|education|gender|religion|household_size|urbanicity|region|social_class|party|income|race|age|ideology,14,11,0,,,71,True
P00275,"He is a 28-year-old White male who lives in one of the largest US cities in the south of the United States. He has a Master's degree or Professional degree, has no religion, and has a great deal of confidence in the scientific community. He is a strong Democrat with liberal political views. He lives in a household of 3 people with a household income of $30,000 to $55,999. He describes his social class as middle class.",third_person,gender|trust_science_prior|age|urbanicity|party|education|race|household_size|religion|income|social_class|ideology|region,13,10,0,,,77,True
P00276,"She is a 65-year-old White / Caucasian female living in the midwest of the United States. She has a Bachelor's degree and is middle class. She lives in a household of 2 people with an income of $100,000 to $167,999. She has no religion and is an independent who is close to democrat. Her political views are moderate and middle of the road.",third_person,social_class|household_size|income|ideology|religion|party|education|race|region|age|gender,11,9,0,,,63,True
P00277,"You are a 44-year-old White/Caucasian female living in a household of 3 people in a small town in the south of the United States. You are a Protestant with a high school diploma / GED and a household income of less than $30,000. You describe your social class as working class. Politically, you are an independent, close to republican, though your views are slightly liberal. You have hardly any confidence in the scientific community.",second_person,religion|party|gender|urbanicity|income|trust_science_prior|household_size|age|region|social_class|ideology|race|education,13,11,0,,,74,True
P00278,"He is a 67-year-old White/Caucasian male who lives alone in a mid-sized US city in the west of the United States. He has a high school diploma / GED, describes his social class as working class, and has a household income of $56,000 to $99,999. He is a Protestant with slightly liberal political views, though he is not a very strong Democrat. He has a great deal of confidence in the scientific community.",third_person,gender|region|household_size|income|trust_science_prior|education|age|urbanicity|social_class|ideology|religion|party|race,13,11,0,,,73,True
P00279,"He is a 53-year-old White male who lives in a household of two people in the Midwest of the United States. He has some college or an Associate's degree and earns a household income of $100,000 to $167,999. He describes himself as working class, a strong Republican, and a born-again or evangelical Protestant. His political views are moderate and middle of the road, and he has only some confidence in the scientific community.",third_person,region|education|race|party|religion|social_class|income|born_again|trust_science_prior|ideology|age|gender|household_size,13,12,0,,,73,True
P00280,"He is a 57-year-old White / Caucasian male who lives in a small town in the south of the United States. He is a middle class, evangelical or born-again Protestant with strong religion and a Bachelor's degree. He has a great deal of confidence in the scientific community. He lives in a household of 4 people with an income of $168,000 or more. His political views are conservative, though he is not very strong republican.",third_person,age|trust_science_prior|ideology|household_size|born_again|education|gender|urbanicity|region|social_class|income|party|race|religiosity|religion,15,12,0,,,75,True
P00281,"You are a 37-year-old Hispanic / Latino female living in the south of the United States. You are a Christian who lives in a household of 2 people with an income of $56,000 to $99,999. You have some college or an Associate's degree and have only some confidence in the scientific community. You describe yourself as middle class and hold slightly liberal, independent political views.",second_person,trust_science_prior|religion|household_size|gender|race|education|ideology|social_class|income|region|party|age,12,11,0,,,65,True
P00282,"He is a 21-year-old White male who lives in a mid-sized US city in the midwest of the United States. He describes his social class as middle class and has a household income of less than $30,000. He has some college or an Associate's degree and has no religion. He is slightly liberal and is not a very strong Democrat, and he has a great deal of confidence in the scientific community. He lives in a household of 2 people.",third_person,race|age|gender|social_class|region|religiosity|trust_science_prior|education|urbanicity|ideology|household_size|party|income|religion,14,10,0,,,80,True
P00283,"She is a 77-year-old Asian / Asian American female living alone in the west of the United States. She has less than a high school education and a household income of less than $30,000. She has no religion and describes her social class as upper class. She is a strong democrat with extremely conservative political views. She has a great deal of confidence in the scientific community.",third_person,age|income|religion|social_class|household_size|trust_science_prior|ideology|region|gender|party|race|education,12,10,0,,,67,True
P00284,"You are a 32-year-old White/Caucasian male living in a rural area in the south of the United States. You have some college or an Associate's degree and describe your social class as working class. You live in a household of 4 people with a household income of $56,000 to $99,999. You have no religion, but you have a great deal of confidence in the scientific community. Your political views are conservative and you are a strong republican.",second_person,education|social_class|trust_science_prior|ideology|urbanicity|religiosity|age|region|gender|race|income|household_size|party|religion,14,10,0,,,77,True
P00285,"She is a 31-year-old Hispanic / Latino female living in the suburbs of a mid-sized US city in the south of the United States. She is a Protestant who describes herself as born-again or evangelical, though her religion is not very strong. She has some college or an Associate's degree and describes her social class as working class. She is an independent who is close to Democrat and has slightly liberal political views. She lives in a household of 5 people with an income of $30,000 to $55,999.",third_person,race|social_class|income|education|religiosity|urbanicity|born_again|age|ideology|religion|party|region|household_size|gender,14,11,0,,,88,True
P00286,"You are a 42-year-old White male living in the midwest of the United States in a household of 2 people. You have a Master's degree or Professional degree, a household income of $100,000 to $167,999, and describe yourself as middle class. You are a Protestant with a strong strength of religion, and you describe yourself as born-again or evangelical. You have a great deal of confidence in the scientific community. Your political views are liberal, though you are not very strong democrat.",second_person,age|religiosity|race|region|household_size|income|trust_science_prior|party|education|ideology|born_again|gender|religion|social_class,14,12,0,,,82,True
P00287,"He is a 37-year-old White/Caucasian male who lives in the west of the United States in a household of 2 people. He has a high school diploma / GED and a household income of $100,000 to $167,999. He describes his social class as middle class and describes himself as born-again or evangelical, although he has no religion. He is an independent who is close to republican and has extremely conservative political views.",third_person,region|household_size|social_class|gender|race|religiosity|party|religion|income|age|born_again|education|ideology,13,10,0,,,72,True
P00288,"You are a 25-year-old White/Caucasian male living in the south of the United States in a household of 3 people. You have a high school diploma / GED and a household income of $56,000 to $99,999. You describe your social class as lower class and have no religion. Your political views are slightly liberal and you are not very strong republican. You have a great deal of confidence in the scientific community.",second_person,household_size|education|religion|social_class|ideology|trust_science_prior|income|race|party|region|age|gender,12,10,0,,,72,True
P00289,"You are a 37-year-old White / Caucasian male living in a household of 2 people in the midwest of the United States. You have a Master's degree / Professional degree and a household income of $168,000 or more, which places you in the middle class. You have no religion and have a great deal of confidence in the scientific community. Politically, you are independent and your views are moderate, middle of the road.",second_person,social_class|trust_science_prior|income|party|age|household_size|region|race|ideology|religion|education|gender,12,10,0,,,73,True
P00290,"You are a 61-year-old Hispanic / Latino male living in the west of the United States in a household of 2 people. You have a Bachelor's degree and an income of $100,000 to $167,999. You describe yourself as working class and identify as a Protestant who is born-again or evangelical. You are a strong Republican with conservative political views and have only some confidence in the scientific community.",second_person,party|born_again|region|household_size|religion|education|gender|income|social_class|trust_science_prior|race|age|ideology,13,12,0,,,68,True
P00291,"He is a 26-year-old White/Caucasian male living in a household of 2 people in the midwest of the United States. He has some college or an Associate's degree, describes his social class as working class, and has a household income of $30,000 to $55,999. He is a strong, born-again or evangelical Protestant who has a great deal of confidence in the scientific community. Politically, he is independent and close to republican, though his views are slightly liberal.",third_person,trust_science_prior|gender|social_class|education|born_again|age|household_size|region|race|income|party|religiosity|religion|ideology,14,12,0,,,77,True
P00292,"You are a 45-year-old White/Caucasian male living in a small town in the midwest of the United States. You live in a household of 2 people with a household income of $100,000 to $167,999. You have a Bachelor's degree and are Protestant. You describe your social class as middle class. Your political views are moderate, middle of the road, and you are politically other party.",second_person,household_size|region|urbanicity|income|education|race|ideology|age|religion|social_class|gender|party,12,9,0,,,65,True
P00293,"She is a 64-year-old Hispanic / Latino female who lives in a household of 3 people in the suburbs of a very large US city in the west of the United States. She is a strong democrat with conservative political views, and she is Catholic. She describes her social class as working class and has a household income of $30,000 to $55,999. She has less than high school as her highest education and has a great deal of confidence in the scientific community.",third_person,household_size|ideology|urbanicity|gender|religion|region|trust_science_prior|income|race|age|party|social_class|education,13,11,0,,,83,True
P00294,"She is a 53-year-old White female who lives alone in a mid-sized US city in the west of the United States. She has some college or an Associate's degree and describes her social class as working class. Her household income is $30,000 to $55,999, and she has no religion. Politically, she is moderate, middle of the road, independent, and close to Democrat. She has a great deal of confidence in the scientific community.",third_person,ideology|education|gender|income|urbanicity|trust_science_prior|region|household_size|religion|social_class|party|age|race,13,10,0,,,73,True
P00295,"She is a 42-year-old White female living in a small town in the west of the United States. She is a Protestant with a high school diploma or GED. She describes her social class as working class and has a household income of less than $30,000. She lives in a household of 4 people. She is an independent with moderate, middle of the road political views.",third_person,education|ideology|race|party|age|social_class|household_size|urbanicity|religion|income|region|gender,12,10,0,,,66,True
P00296,"You are a 74-year-old White female living in a two-person household in one of the largest US cities in the northeast of the United States. You have some college or an Associate's degree, a household income of $30,000 to $55,999, and describe your social class as working class. You are a strong Catholic with strong religion, and you are a strong Democrat with moderate, middle of the road political views. You have hardly any confidence in the scientific community.",second_person,urbanicity|age|region|income|religion|education|race|gender|ideology|religiosity|party|trust_science_prior|social_class|household_size,14,11,0,,,79,True
P00297,"She is a 20-year-old Black / African American female who lives in a small town in the south of the United States. She has a high school diploma / GED and lives in a household of 2 people with a household income of $56,000 to $99,999. She describes her social class as middle class and is a strong Protestant. Politically, she is an independent, close to democrat, with moderate, middle of the road views.",third_person,gender|income|region|household_size|urbanicity|party|religiosity|social_class|ideology|religion|age|race|education,13,10,0,,,74,True
P00298,"You are a 51-year-old White / Caucasian person of other gender living in a small town in the west of the United States. You have a high school diploma / GED and live in a household of 2 people with a household income of $100,000 to $167,999. You describe your social class as middle class. You have no religion and your political views are moderate, middle of the road, and not very strong republican.",second_person,party|income|social_class|gender|region|age|ideology|religiosity|religion|education|urbanicity|household_size|race,13,8,0,,,74,True
